Jangan banyak omong lagi, Aku sudah muak mendengarnya.;1
Bahkan keledai saja tidak akan jatuh ke lubang yang sama, kau malah membuat lubang yang sama!;1
Aku tak peduli lagi denganmu, lakukan saja semaumu!;1
Jika kau mau jatuh, jatuh saja sendirian jangan bawa-bawa orang lain!;1
Kau hanya bisa bicara berbusa-busa tapi tak pernah melakukan apa-apa.;1
Akan kuremukkan hatimu kalau kau sampai hati mencampakkan adikku.;1
Jangan menyesal melakukan sesuatu, menyesal saat ketahuan.;1
Sarkasme: Kemampuan untuk menghina orang bodoh tanpa mereka sadari.;1
Cermin tidak bisa berbicara. Beruntung bagimu, mereka juga tidak bisa tertawa.;1
Saat mengenakan bikini, wanita memperlihatkan 90% dari tubuh mereka … pria sangat sopan sehingga mereka hanya melihat bagian yang tertutup…;1
Kamu terdengar lebih baik dengan mulut tertutup.;1
setidaknya ibumu mengira kamu cantik…;1
Ketika orang-orang menanyakan pertanyaan bodoh kepadaku, adalah kewajiban hukum bagiku untuk memberikan komentar sarkastik.;1
Kamu tahu kamu luar biasa ketika orang yang bahkan tidak kamu kenal, membencimu.;1
Katakan padaku betapa aku telah membuatmu kesal karena aku ingin tahu bagaimana melakukannya lagi.;1
Jika punya satu dolar untuk setiap hal cerdas yang kamu katakan. Aku akan menjadi miskin.;1
Aku nggak menyindir. Aku hanya cerdas di luar pemahamanmu.;1
Aku bertepuk tangan karena sudah selesai, bukan karena aku menyukainya.;1
Kamu selalu membantuku, ketika kamu tutup mulut!;1
Orang kuat tidak merendahkan orang lain. Mereka mengangkatnya dan membantingnya ke tanah untuk kerusakan maksimal.;1
Aku sedang sibuk sekarang, dapatkah aku mengabaikanmu?;1
Aku benci ketika aku akan memeluk seseorang yang sangat seksi dan wajahku membentur cermin.;1
Aku benar-benar ahli dalam berbagai hal sampai orang-orang melihatku melakukan hal itu.;1
Aku tidak membencimu. Hanya saja sikapku bermasalah dengan kepribadianmu.;1
Jika saya membutuhkan transplantasi hati, aku ingin milik mantanku. Hatinya tidak pernah digunakan.;1
Rumah yang bersih adalah tanda komputer rusak.;1
Jika kamu melihatku tersenyum, itu karena aku berpikir untuk melakukan sesuatu yang jahat atau nakal. Jika kamu melihaku tertawa, itu karena aku sudah melakukannya.;1
Ikuti saranku - aku tidak menggunakannya.;1
Apa pun yang kamu lakukan, selalu berikan 100%. Kecuali jika kamu sedang mendonorkan darah.;1
Oh… Aku tidak memberitahumu… Maka, itu pasti bukan urusanmu…;1
Jangan pernah menghancurkan hati seseorang karena mereka hanya memiliki satu… Patahkan saja tulang mereka karena mereka memiliki 206 tulang.;1
Internetku sangat lambat, lebih cepat untuk berkendara ke kantor pusat Google dan menanyakannya secara langsung.;1
Orang bilang uang bukanlah kunci kebahagiaan, tapi aku selalu berpikir jika kamu punya cukup uang, kamu bisa membuat kuncinya.;1
Saya hanya ingin hidup di dunia di mana orang-orang datang dengan tombol on/off.;1
Kamu tidak seburuk yang orang katakan, kamu jauh lebih buruk.;1
Saat orang tidak masuk akal, dengarkan musik. Itu selalu tepat.;1
Kamu tertidur! Tidak, aku hanya menutup mata selama beberapa jam.;1
Alam semesta tertawa di belakangmu.;1
Aku tidak gila, realitasku hanya berbeda darimu.;1
Aku tidak yakin apa yang salah… Tapi, itu mungkin salahmu!;1
Hidup di bumi itu mahal, tetapi itu sudah termasuk perjalanan gratis mengelilingi matahari.;1
Tersenyumlah, itu hal terbaik kedua yang dapat kamu lakukan dengan bibirmu.;1
Tempat ini sangat aneh sehingga kecoak pun pindah ke sebelah.;1
Aku tidak marah, tapi sekarang kamu bertanya padaku tujuh kali apakah aku marah .. ya, aku marah!;1
Dasar bodoh! Melakukan hal yang semudah ini saja tidak bisa.;1
Seharian ini kerjaanmu hanya berkutat di kasur saja, dasar pemalas!;1
Tutup mulutmu yang bau itu.;1
Aku tidak sudi berteman denganmu lagi.;1
Dasar pengkhianat! Kerjaanmu hanya bisa menyakiti orang.;1
Aku tidak peduli dengan hidupmu lagi, itu bukan urusanku.;1
Jangan hanya tidur saja. Lihat, perutmu seperti gentong.;1
Jangan menampakkan wajahmu dihadapanku, aku sudah muak melihat wajahmu.;1
Hatimu sama saja dengan daging busuk.;1
Memangnya ini rumahmu, seenaknya saja mengotori rumah orang.;1
Sudah kubilang bahwa kau salah, dasar sok pintar.;1
Rakus sekali kau, berbagi sedikit saja tidak mau.;1
Kemana-mana ku lihat kau selalu sendirian, dasar jomblo.;1
Badanmu pendek sekali, aku sampai tidak bisa melihatmu.;1
Dasar kau jorok sekali, apa kau tidak pernah membersihkan kamarmu?, banyak kutemukan sisa makanan dan kaos kaki kotor berserakan.;1
Jadi orang jangan sok baik, aku tak butuh pencitraanmu;1
Dasar pengganggu, kau hanya bisa merusak saja.;1
Kelakuanmu benar-benar tidak punya otak, seharusnya kau pikir dulu sebelum bertindak.;1
Jangan melarangku untuk melakukan apa yang kusuka, kau pikir siapa?, kau tidak pantas melakukannya.;1
Kamu membosankan, kamu tidak asyik diajak bermain.;1
Dasar lamban! Tugas begini saja tidak selesai-selesai.;1
Manja benar sifatmu, pantas saja kamu dicap sebagai anak mama.;1
Lebih baik kau kembali saja, ganti bajumu yang lusuh itu sebelum bertemu dengan pimpinan.;1
Belagu sekali kau, padahal kau belum ada apa-apanya dibandingkan denganku.;1
Jangan pelit-pelit jadi orang, nanti kuburanmu sempit.;1
Outfit mu tidak sesuai, coba saja lihat warnanya dari atas sampai bawah, kampungan sekali.;1
Cempreng sekali suaramu, telingaku sampai sakit.;1
Dasar tidak tau malu, bisa-bisanya melakukan perbuatan sekeji itu.;1
Jangan menjadi cengeng, masalah sepele saja sudah menangis.;1
Aku tidak menyangka kau berteriak hanya karena melihat boneka sera mini, dasar penakut!.;1
Jangan mencampuri urusan orang lain sampai kau bisa membereskan urusanmu sendiri dahulu.;1
Dasar payah… kau tidak becus mengerjakan pekerjaanmu, satupun tidak ada yang benar.;1
Ani menanam bunga;0
Andi bernagkat ke sekolah;0
Ibu dan Ayah pergi ke rumah Nenek;0
Kami sekeluarga pergi bertamasya;0
Siswa sedang belajar di sekolah;0
Para siswa sedang berupacara;0
Adik makan permen;0
Petani menanam padi;0
Ayah pergi ke kantor;0
Ibu memasak di dapur;0
Adik bermain dengan temannya;0
Kakak sedang tidur;0
Adik diajak Paman bermain;0
Upacara tadi dipimpin kepala sekolah;0
Mereka menonton pertandingan bola basket;0
Ibu mengajak adik ke pasar;0
Irwan mempunyai sepatu baru;0
Semua siswa belajar dengan rajin;0
Para pedagang ramai berjualan di pasar;0
Semua peserta lomba bersiap di garis start;0
asukan TNI kita adalah yang terbaik di dunia dan akan terus dipertahankan seperti itu.;0
Berusahalah dengan sungguh-sungguh atau kita tidak akan mendapatkan apa-apa.;0
Baik mahal atau murah, keinginannya selalu ia penuhi.;0
Ani memelihara ikan dan akan terus merawatnya.;0
Ketika guru menjelaskan, semua siswa mendengarkan dan mencatat dengan tekun.;0
Setelah pensiun Pak rahmat memilih berjualan buah dan sayur di pasar tradisional.;0
Akibat hujan dan macet Aldi terlambat tiba di rumah.;0
Semua sudah berusaha dengan sungguh-sungguh tetapi hasilnya belum memuaskan.;0
Rumahnya sangat besar tetapi sayang tidak terawat.;0
Adikku ingin membeli komik baru tetapi ia tidak memiliki uang.;0
Dilarang menangkap atau memburu hewan yang dilindungi.;0
Calon ketua OSIS tahun ini adalah Adi dan Iwan.;0
Ayah akan membelikanku sepeda atau sepatu saat aku naik kelas.;0
Kita akan pergi ke Jakarta naik bus atau kereta.;0
Ketika hujan turun hanya sebagian murid saja yang hadir.;0
Dari semua siswa hanya Aldi yang tidak mengerjakan pekerjaan rumah.;0
Ada diskon di toko buku tetapi hanya untuk buku tertentu saja.;0
Ibu pergi mengantar adik kemudian pergi ke pasar.;0
Diantara semua keluarganya hanya Iwan yang berambut ikal.;0
Aldi dan Iman akan mewakili sekolah kami di ajang lomba cerdas cermat.;0
Berdoalah pada Tuhan agar pekerjaanmu selalu diberkati.;0
Siapa lagi yang akan menjaga hutan ini, apabila kita sudah tiada ?;0
Mereke tetap pergi sekolah walaupun hujan sangat deras.;0
Aldi akan pergi ke Bandung sedangkan Iwan memilih pergi ke Jakarta.;0
Jangan buang sampah sembarangan agar tidak banjir saat hujan.;0
Semua siswa masuk kelas setelah bel berbunyi.;0
Semua siswa sibuk membersihkan kelas sehingga kelas menjadi bersih.;0
Aldi adalah orang yang bijaksana namun menolak dicalonkan menjadi ketua OSIS.;0
Mereka percaya apabila berusaha dengan rajin mereka akan meraih cita-cita.;0
Semua siswa berdoa sebelum memulai pelajaran.;0
Jalanan ini sudah rusak parah, padahal baru tahun lalu diperbaiki.;0
Mereka pergi ke Surabaya, padahal tidak ada keperluan yang mendesak.;0
Aldi akan pergi ke Surabaya namun tidak mau naik kereta.;0
Mereka tetap bertanding dengan gigih meskipun sudah tahu sulit untuk menang.;0
Belajarlah dengan sungguh-sungguh jika ingin berhasil di kemudian hari.;0
Elfina sedang bermain bola voli di lapangan.;0
Nurwanto menendang bola itu.;0
Ibu Pina adalah seorang guru di SMAN 21 Jakarta.;0
Dhea mencuci piring di dapur.;0
Ibu menyapu di halaman.;0
Guru mengajari muridnya menulis;0
Juventus mendatangkan Cristiano Ronaldo dari Real Madrid.;0
Erna menonton film horor di Bioskop bersama temannya malam ini.;0
Cinta membersihkan sampah di belakang rumahnya.;0
Ikhsan memakai seragam baru di hari pertama masuk sekolah.;0
Said mengamati tumbuhan yang ada di sekitar rumahnya.;0
Pemburu menembak buruannya dengan tepat sasaran.;0
Harimau itu menerkam mangsanya dengan lahap;0
Arman akan berlibur ke Malaysia.;0
Dina membaca chat Whatsapp dari Suci.;0
Pambudi menggambarkan adiknya pemandangan alam.;0
Pak Embo menandatangani perjanjian itu kemarin siang.;0
Petugas PLN mendaki menara itu tanpa peralatan apa pun.;0
Ibu membelikan putrinya buku cerita.;0
Metta sukses dengan kejuaraan renangnya di Kabupaten Karanganyar.;0
Bibi membeli daging sapi dan daging kambing di pasar dadakan.;0
Linda bingung memilih antara tongseng atau sate kambing muda.;0
Ibu berbelanja di Alfamart tadi sore, tetapi tidak bersama ayah.;0
Saiful selalu semangat membantu Ibunya sedangkan adiknya lebih suka bermain.;0
Arya sudah belajar menabung sedangkan Shafira sudah pandai mencuci.;0
Saya sudah berusaha dengan sangat keras, sedangkan dia hanya diam saja.;0
Latif pergi ke sekolah sedangkan Reno berangkat ke sawah.;0
Nanda memiliki usaha yang keras, tetapi hasilnya masih tetap sama.;0
Saya ingin pergi ke Saudi Arabia jika mempunyai cukup uang.;0
Fina tidak masuk sekolah hari ini karena ia sedang dirawat di rumah sakit.;0
Nisa tidak di rumah ketika gempa itu sedang berlangsung.;0
Makan dan minumlah yang banyak agar sehat dan tetap kuat.;0
Janganlah membuang sampah di sembarang tempat termasuk di sungai karena dapat mengakibatkan banjir saat musim hujan.;0
Erna menonton film horor di bioskop bersama temannya malam ini sehingga ia tidak mengerjakan tugas sekolahnya.;0
